"","pattern","replacement","feature","sentiment"
"21339"," (nicht|nichts|kein|keine|keinen) abgründigeren "," NOT_abgründigeren "," NOT_abgründigeren ",1
"21340"," (nicht|nichts|kein|keine|keinen) abgründigerer "," NOT_abgründigerer "," NOT_abgründigerer ",1
"21341"," (nicht|nichts|kein|keine|keinen) abgründigeres "," NOT_abgründigeres "," NOT_abgründigeres ",1
"21342"," (nicht|nichts|kein|keine|keinen) abgründiges "," NOT_abgründiges "," NOT_abgründiges ",1
"21343"," (nicht|nichts|kein|keine|keinen) abgründigst "," NOT_abgründigst "," NOT_abgründigst ",1
"21344"," (nicht|nichts|kein|keine|keinen) abgründigste "," NOT_abgründigste "," NOT_abgründigste ",1
"21345"," (nicht|nichts|kein|keine|keinen) abgründigstem "," NOT_abgründigstem "," NOT_abgründigstem ",1
"21346"," (nicht|nichts|kein|keine|keinen) abgründigsten "," NOT_abgründigsten "," NOT_abgründigsten ",1
"21347"," (nicht|nichts|kein|keine|keinen) abgründigster "," NOT_abgründigster "," NOT_abgründigster ",1
"21348"," (nicht|nichts|kein|keine|keinen) abgründigstes "," NOT_abgründigstes "," NOT_abgründigstes ",1
"21331"," (nicht|nichts|kein|keine|keinen) abgrundtief "," NOT_abgrundtief "," NOT_abgrundtief ",1
"17597"," (nicht|nichts|kein|keine|keinen) abgunst "," NOT_abgunst "," NOT_abgunst ",1
"21349"," (nicht|nichts|kein|keine|keinen) abgünstig "," NOT_abgünstig "," NOT_abgünstig ",1
"17598"," (nicht|nichts|kein|keine|keinen) abhaltung "," NOT_abhaltung "," NOT_abhaltung ",1
"21353"," (nicht|nichts|kein|keine|keinen) abhängig "," NOT_abhängig "," NOT_abhängig ",1
"21354"," (nicht|nichts|kein|keine|keinen) abhängige "," NOT_abhängige "," NOT_abhängige ",1
"21355"," (nicht|nichts|kein|keine|keinen) abhängigem "," NOT_abhängigem "," NOT_abhängigem ",1
"21356"," (nicht|nichts|kein|keine|keinen) abhängigen "," NOT_abhängigen "," NOT_abhängigen ",1
"21357"," (nicht|nichts|kein|keine|keinen) abhängiger "," NOT_abhängiger "," NOT_abhängiger ",1
"21358"," (nicht|nichts|kein|keine|keinen) abhängigere "," NOT_abhängigere "," NOT_abhängigere ",1
"21359"," (nicht|nichts|kein|keine|keinen) abhängigerem "," NOT_abhängigerem "," NOT_abhängigerem ",1
"21360"," (nicht|nichts|kein|keine|keinen) abhängigeren "," NOT_abhängigeren "," NOT_abhängigeren ",1
"21361"," (nicht|nichts|kein|keine|keinen) abhängigerer "," NOT_abhängigerer "," NOT_abhängigerer ",1
"21362"," (nicht|nichts|kein|keine|keinen) abhängigeres "," NOT_abhängigeres "," NOT_abhängigeres ",1
"21363"," (nicht|nichts|kein|keine|keinen) abhängiges "," NOT_abhängiges "," NOT_abhängiges ",1
"17599"," (nicht|nichts|kein|keine|keinen) abhängigkeit "," NOT_abhängigkeit "," NOT_abhängigkeit ",1
"17600"," (nicht|nichts|kein|keine|keinen) abhängigkeiten "," NOT_abhängigkeiten "," NOT_abhängigkeiten ",1
"17601"," (nicht|nichts|kein|keine|keinen) abhängigkeitssyndrom "," NOT_abhängigkeitssyndrom "," NOT_abhängigkeitssyndrom ",1
"21364"," (nicht|nichts|kein|keine|keinen) abhängigst "," NOT_abhängigst "," NOT_abhängigst ",1
"21365"," (nicht|nichts|kein|keine|keinen) abhängigste "," NOT_abhängigste "," NOT_abhängigste ",1
"21366"," (nicht|nichts|kein|keine|keinen) abhängigstem "," NOT_abhängigstem "," NOT_abhängigstem ",1
"21367"," (nicht|nichts|kein|keine|keinen) abhängigsten "," NOT_abhängigsten "," NOT_abhängigsten ",1
"21368"," (nicht|nichts|kein|keine|keinen) abhängigster "," NOT_abhängigster "," NOT_abhängigster ",1
"21369"," (nicht|nichts|kein|keine|keinen) abhängigstes "," NOT_abhängigstes "," NOT_abhängigstes ",1
"2015"," (nicht|nichts|kein|keine|keinen) abhärten "," NOT_abhärten "," NOT_abhärten ",-1
"2014"," (nicht|nichts|kein|keine|keinen) abheilen "," NOT_abheilen "," NOT_abheilen ",-1
"6"," (nicht|nichts|kein|keine|keinen) abhilfe "," NOT_abhilfe "," NOT_abhilfe ",-1
"7"," (nicht|nichts|kein|keine|keinen) abhilfemaßnahme "," NOT_abhilfemaßnahme "," NOT_abhilfemaßnahme ",-1
"21350"," (nicht|nichts|kein|keine|keinen) abhold "," NOT_abhold "," NOT_abhold ",1
"17602"," (nicht|nichts|kein|keine|keinen) abhörgerät "," NOT_abhörgerät "," NOT_abhörgerät ",1
"21351"," (nicht|nichts|kein|keine|keinen) abhorreszieren "," NOT_abhorreszieren "," NOT_abhorreszieren ",1
"21352"," (nicht|nichts|kein|keine|keinen) abhorreszierte "," NOT_abhorreszierte "," NOT_abhorreszierte ",1
"17603"," (nicht|nichts|kein|keine|keinen) abhörsender "," NOT_abhörsender "," NOT_abhörsender ",1
"17604"," (nicht|nichts|kein|keine|keinen) abhörwanze "," NOT_abhörwanze "," NOT_abhörwanze ",1
"17605"," (nicht|nichts|kein|keine|keinen) abkehr "," NOT_abkehr "," NOT_abkehr ",1
"17606"," (nicht|nichts|kein|keine|keinen) abklatsch "," NOT_abklatsch "," NOT_abklatsch ",1
"21370"," (nicht|nichts|kein|keine|keinen) abklingen "," NOT_abklingen "," NOT_abklingen ",1
"8"," (nicht|nichts|kein|keine|keinen) abkomme "," NOT_abkomme "," NOT_abkomme ",-1
"9"," (nicht|nichts|kein|keine|keinen) abkommen "," NOT_abkommen "," NOT_abkommen ",-1
"2016"," (nicht|nichts|kein|keine|keinen) abkömmlich "," NOT_abkömmlich "," NOT_abkömmlich ",-1
"2017"," (nicht|nichts|kein|keine|keinen) abkühlen "," NOT_abkühlen "," NOT_abkühlen ",-1
"10"," (nicht|nichts|kein|keine|keinen) abkühlung "," NOT_abkühlung "," NOT_abkühlung ",-1
"17607"," (nicht|nichts|kein|keine|keinen) abladeplatz "," NOT_abladeplatz "," NOT_abladeplatz ",1
"17608"," (nicht|nichts|kein|keine|keinen) ablagerung "," NOT_ablagerung "," NOT_ablagerung ",1
"17609"," (nicht|nichts|kein|keine|keinen) ablass "," NOT_ablass "," NOT_ablass ",1
"21371"," (nicht|nichts|kein|keine|keinen) ablaufen "," NOT_ablaufen "," NOT_ablaufen ",1
"2018"," (nicht|nichts|kein|keine|keinen) ablauffähig "," NOT_ablauffähig "," NOT_ablauffähig ",-1
"17616"," (nicht|nichts|kein|keine|keinen) abläutern "," NOT_abläutern "," NOT_abläutern ",1
"21372"," (nicht|nichts|kein|keine|keinen) ableben "," NOT_ableben "," NOT_ableben ",1
"11"," (nicht|nichts|kein|keine|keinen) ableger "," NOT_ableger "," NOT_ableger ",-1
"21373"," (nicht|nichts|kein|keine|keinen) ablehn "," NOT_ablehn "," NOT_ablehn ",1
"21374"," (nicht|nichts|kein|keine|keinen) ablehne "," NOT_ablehne "," NOT_ablehne ",1
"21375"," (nicht|nichts|kein|keine|keinen) ablehnen "," NOT_ablehnen "," NOT_ablehnen ",1
"21376"," (nicht|nichts|kein|keine|keinen) ablehnend "," NOT_ablehnend "," NOT_ablehnend ",1
"21377"," (nicht|nichts|kein|keine|keinen) ablehnest "," NOT_ablehnest "," NOT_ablehnest ",1
"21378"," (nicht|nichts|kein|keine|keinen) ablehnet "," NOT_ablehnet "," NOT_ablehnet ",1
"21379"," (nicht|nichts|kein|keine|keinen) ablehnst "," NOT_ablehnst "," NOT_ablehnst ",1
"21380"," (nicht|nichts|kein|keine|keinen) ablehnt "," NOT_ablehnt "," NOT_ablehnt ",1
"21381"," (nicht|nichts|kein|keine|keinen) ablehnte "," NOT_ablehnte "," NOT_ablehnte ",1
"21382"," (nicht|nichts|kein|keine|keinen) ablehnten "," NOT_ablehnten "," NOT_ablehnten ",1
"21383"," (nicht|nichts|kein|keine|keinen) ablehntest "," NOT_ablehntest "," NOT_ablehntest ",1
"21384"," (nicht|nichts|kein|keine|keinen) ablehntet "," NOT_ablehntet "," NOT_ablehntet ",1
"17610"," (nicht|nichts|kein|keine|keinen) ablehnung "," NOT_ablehnung "," NOT_ablehnung ",1
"17611"," (nicht|nichts|kein|keine|keinen) ablehnungen "," NOT_ablehnungen "," NOT_ablehnungen ",1
"17612"," (nicht|nichts|kein|keine|keinen) ablehnungsrecht "," NOT_ablehnungsrecht "," NOT_ablehnungsrecht ",1
"2019"," (nicht|nichts|kein|keine|keinen) ableichtern "," NOT_ableichtern "," NOT_ableichtern ",-1
"17613"," (nicht|nichts|kein|keine|keinen) ableitung "," NOT_ableitung "," NOT_ableitung ",1
"21385"," (nicht|nichts|kein|keine|keinen) ablenk "," NOT_ablenk "," NOT_ablenk ",1
"21386"," (nicht|nichts|kein|keine|keinen) ablenke "," NOT_ablenke "," NOT_ablenke ",1
"21387"," (nicht|nichts|kein|keine|keinen) ablenken "," NOT_ablenken "," NOT_ablenken ",1
"21388"," (nicht|nichts|kein|keine|keinen) ablenkend "," NOT_ablenkend "," NOT_ablenkend ",1
"21389"," (nicht|nichts|kein|keine|keinen) ablenkest "," NOT_ablenkest "," NOT_ablenkest ",1
"21390"," (nicht|nichts|kein|keine|keinen) ablenket "," NOT_ablenket "," NOT_ablenket ",1
"21391"," (nicht|nichts|kein|keine|keinen) ablenkst "," NOT_ablenkst "," NOT_ablenkst ",1
"21392"," (nicht|nichts|kein|keine|keinen) ablenkt "," NOT_ablenkt "," NOT_ablenkt ",1
"21393"," (nicht|nichts|kein|keine|keinen) ablenkte "," NOT_ablenkte "," NOT_ablenkte ",1
"21394"," (nicht|nichts|kein|keine|keinen) ablenkten "," NOT_ablenkten "," NOT_ablenkten ",1
"21395"," (nicht|nichts|kein|keine|keinen) ablenktest "," NOT_ablenktest "," NOT_ablenktest ",1
"21396"," (nicht|nichts|kein|keine|keinen) ablenktet "," NOT_ablenktet "," NOT_ablenktet ",1
"17614"," (nicht|nichts|kein|keine|keinen) ablenkung "," NOT_ablenkung "," NOT_ablenkung ",1
"17615"," (nicht|nichts|kein|keine|keinen) ablenkungen "," NOT_ablenkungen "," NOT_ablenkungen ",1
"2020"," (nicht|nichts|kein|keine|keinen) ableuchten "," NOT_ableuchten "," NOT_ableuchten ",-1
"21397"," (nicht|nichts|kein|keine|keinen) ableugnen "," NOT_ableugnen "," NOT_ableugnen ",1
"2021"," (nicht|nichts|kein|keine|keinen) ablocken "," NOT_ablocken "," NOT_ablocken ",-1
"21398"," (nicht|nichts|kein|keine|keinen) ablöschen "," NOT_ablöschen "," NOT_ablöschen ",1
"12"," (nicht|nichts|kein|keine|keinen) ablösung "," NOT_ablösung "," NOT_ablösung ",-1
"2022"," (nicht|nichts|kein|keine|keinen) abmach "," NOT_abmach "," NOT_abmach ",-1
"2023"," (nicht|nichts|kein|keine|keinen) abmache "," NOT_abmache "," NOT_abmache ",-1
"2024"," (nicht|nichts|kein|keine|keinen) abmachen "," NOT_abmachen "," NOT_abmachen ",-1
"2025"," (nicht|nichts|kein|keine|keinen) abmachest "," NOT_abmachest "," NOT_abmachest ",-1
"2026"," (nicht|nichts|kein|keine|keinen) abmachet "," NOT_abmachet "," NOT_abmachet ",-1
"2027"," (nicht|nichts|kein|keine|keinen) abmachst "," NOT_abmachst "," NOT_abmachst ",-1
"2028"," (nicht|nichts|kein|keine|keinen) abmacht "," NOT_abmacht "," NOT_abmacht ",-1
"2029"," (nicht|nichts|kein|keine|keinen) abmachte "," NOT_abmachte "," NOT_abmachte ",-1
"2030"," (nicht|nichts|kein|keine|keinen) abmachten "," NOT_abmachten "," NOT_abmachten ",-1
"2031"," (nicht|nichts|kein|keine|keinen) abmachtest "," NOT_abmachtest "," NOT_abmachtest ",-1
"2032"," (nicht|nichts|kein|keine|keinen) abmachtet "," NOT_abmachtet "," NOT_abmachtet ",-1
"13"," (nicht|nichts|kein|keine|keinen) abmachung "," NOT_abmachung "," NOT_abmachung ",-1
"14"," (nicht|nichts|kein|keine|keinen) abmachungen "," NOT_abmachungen "," NOT_abmachungen ",-1
"17617"," (nicht|nichts|kein|keine|keinen) abmagerung "," NOT_abmagerung "," NOT_abmagerung ",1
"21399"," (nicht|nichts|kein|keine|keinen) abmahnen "," NOT_abmahnen "," NOT_abmahnen ",1
"17618"," (nicht|nichts|kein|keine|keinen) abmahnung "," NOT_abmahnung "," NOT_abmahnung ",1
"21400"," (nicht|nichts|kein|keine|keinen) abmaß "," NOT_abmaß "," NOT_abmaß ",1
"17619"," (nicht|nichts|kein|keine|keinen) abnahme "," NOT_abnahme "," NOT_abnahme ",1
"17620"," (nicht|nichts|kein|keine|keinen) abnahmen "," NOT_abnahmen "," NOT_abnahmen ",1
"17621"," (nicht|nichts|kein|keine|keinen) abnahmeverweigerung "," NOT_abnahmeverweigerung "," NOT_abnahmeverweigerung ",1
"21401"," (nicht|nichts|kein|keine|keinen) abnehmen "," NOT_abnehmen "," NOT_abnehmen ",1
"21402"," (nicht|nichts|kein|keine|keinen) abnehmend "," NOT_abnehmend "," NOT_abnehmend ",1
"21403"," (nicht|nichts|kein|keine|keinen) abnehmender "," NOT_abnehmender "," NOT_abnehmender ",1
"17622"," (nicht|nichts|kein|keine|keinen) abneigung "," NOT_abneigung "," NOT_abneigung ",1
"17623"," (nicht|nichts|kein|keine|keinen) abneigungen "," NOT_abneigungen "," NOT_abneigungen ",1
"21404"," (nicht|nichts|kein|keine|keinen) abnorm "," NOT_abnorm "," NOT_abnorm ",1
"21415"," (nicht|nichts|kein|keine|keinen) abnötigen "," NOT_abnötigen "," NOT_abnötigen ",1
"21405"," (nicht|nichts|kein|keine|keinen) abnutz "," NOT_abnutz "," NOT_abnutz ",1
"21406"," (nicht|nichts|kein|keine|keinen) abnutze "," NOT_abnutze "," NOT_abnutze ",1
"21407"," (nicht|nichts|kein|keine|keinen) abnutzen "," NOT_abnutzen "," NOT_abnutzen ",1
"21408"," (nicht|nichts|kein|keine|keinen) abnutzest "," NOT_abnutzest "," NOT_abnutzest ",1
"21409"," (nicht|nichts|kein|keine|keinen) abnutzet "," NOT_abnutzet "," NOT_abnutzet ",1
"21410"," (nicht|nichts|kein|keine|keinen) abnutzt "," NOT_abnutzt "," NOT_abnutzt ",1
"21411"," (nicht|nichts|kein|keine|keinen) abnutzte "," NOT_abnutzte "," NOT_abnutzte ",1
"21412"," (nicht|nichts|kein|keine|keinen) abnutzten "," NOT_abnutzten "," NOT_abnutzten ",1
"21413"," (nicht|nichts|kein|keine|keinen) abnutztest "," NOT_abnutztest "," NOT_abnutztest ",1
"21414"," (nicht|nichts|kein|keine|keinen) abnutztet "," NOT_abnutztet "," NOT_abnutztet ",1
"17624"," (nicht|nichts|kein|keine|keinen) abnutzung "," NOT_abnutzung "," NOT_abnutzung ",1
"17625"," (nicht|nichts|kein|keine|keinen) abnützung "," NOT_abnützung "," NOT_abnützung ",1
"2033"," (nicht|nichts|kein|keine|keinen) abprägen "," NOT_abprägen "," NOT_abprägen ",-1
"17626"," (nicht|nichts|kein|keine|keinen) abquetschgrat "," NOT_abquetschgrat "," NOT_abquetschgrat ",1
"17627"," (nicht|nichts|kein|keine|keinen) abquetschring "," NOT_abquetschring "," NOT_abquetschring ",1
"21416"," (nicht|nichts|kein|keine|keinen) abrasiv "," NOT_abrasiv "," NOT_abrasiv ",1
"17628"," (nicht|nichts|kein|keine|keinen) abrasivstoff "," NOT_abrasivstoff "," NOT_abrasivstoff ",1
"21417"," (nicht|nichts|kein|keine|keinen) abraten "," NOT_abraten "," NOT_abraten ",1
"21418"," (nicht|nichts|kein|keine|keinen) abratend "," NOT_abratend "," NOT_abratend ",1
"17629"," (nicht|nichts|kein|keine|keinen) abraum "," NOT_abraum "," NOT_abraum ",1
"17630"," (nicht|nichts|kein|keine|keinen) abrede "," NOT_abrede "," NOT_abrede ",1
"21419"," (nicht|nichts|kein|keine|keinen) abreiben "," NOT_abreiben "," NOT_abreiben ",1
"21420"," (nicht|nichts|kein|keine|keinen) abreibend "," NOT_abreibend "," NOT_abreibend ",1
"21421"," (nicht|nichts|kein|keine|keinen) abreichern "," NOT_abreichern "," NOT_abreichern ",1
"21422"," (nicht|nichts|kein|keine|keinen) abreissen "," NOT_abreissen "," NOT_abreissen ",1
"21423"," (nicht|nichts|kein|keine|keinen) abrieb "," NOT_abrieb "," NOT_abrieb ",1
"2034"," (nicht|nichts|kein|keine|keinen) abriebfest "," NOT_abriebfest "," NOT_abriebfest ",-1
"17631"," (nicht|nichts|kein|keine|keinen) abriegelung "," NOT_abriegelung "," NOT_abriegelung ",1
"17632"," (nicht|nichts|kein|keine|keinen) abriss "," NOT_abriss "," NOT_abriss ",1
"17633"," (nicht|nichts|kein|keine|keinen) abrisse "," NOT_abrisse "," NOT_abrisse ",1
"17634"," (nicht|nichts|kein|keine|keinen) abrissen "," NOT_abrissen "," NOT_abrissen ",1
"17635"," (nicht|nichts|kein|keine|keinen) abrisses "," NOT_abrisses "," NOT_abrisses ",1
"17636"," (nicht|nichts|kein|keine|keinen) abrisss "," NOT_abrisss "," NOT_abrisss ",1
"21424"," (nicht|nichts|kein|keine|keinen) abrupt "," NOT_abrupt "," NOT_abrupt ",1
"21425"," (nicht|nichts|kein|keine|keinen) abrupte "," NOT_abrupte "," NOT_abrupte ",1
"21426"," (nicht|nichts|kein|keine|keinen) abruptem "," NOT_abruptem "," NOT_abruptem ",1
"21427"," (nicht|nichts|kein|keine|keinen) abrupten "," NOT_abrupten "," NOT_abrupten ",1
"21428"," (nicht|nichts|kein|keine|keinen) abrupter "," NOT_abrupter "," NOT_abrupter ",1
"21429"," (nicht|nichts|kein|keine|keinen) abruptere "," NOT_abruptere "," NOT_abruptere ",1
"21430"," (nicht|nichts|kein|keine|keinen) abrupterem "," NOT_abrupterem "," NOT_abrupterem ",1
"21431"," (nicht|nichts|kein|keine|keinen) abrupteren "," NOT_abrupteren "," NOT_abrupteren ",1
"21432"," (nicht|nichts|kein|keine|keinen) abrupterer "," NOT_abrupterer "," NOT_abrupterer ",1
"21433"," (nicht|nichts|kein|keine|keinen) abrupteres "," NOT_abrupteres "," NOT_abrupteres ",1
"21434"," (nicht|nichts|kein|keine|keinen) abruptes "," NOT_abruptes "," NOT_abruptes ",1
"21435"," (nicht|nichts|kein|keine|keinen) abruptest "," NOT_abruptest "," NOT_abruptest ",1
"21436"," (nicht|nichts|kein|keine|keinen) abrupteste "," NOT_abrupteste "," NOT_abrupteste ",1
"21437"," (nicht|nichts|kein|keine|keinen) abruptestem "," NOT_abruptestem "," NOT_abruptestem ",1
"21438"," (nicht|nichts|kein|keine|keinen) abruptesten "," NOT_abruptesten "," NOT_abruptesten ",1
"21439"," (nicht|nichts|kein|keine|keinen) abruptester "," NOT_abruptester "," NOT_abruptester ",1
"21440"," (nicht|nichts|kein|keine|keinen) abruptestes "," NOT_abruptestes "," NOT_abruptestes ",1
"21441"," (nicht|nichts|kein|keine|keinen) abrüsten "," NOT_abrüsten "," NOT_abrüsten ",1
"17637"," (nicht|nichts|kein|keine|keinen) abrutsch "," NOT_abrutsch "," NOT_abrutsch ",1
"17638"," (nicht|nichts|kein|keine|keinen) abrutsche "," NOT_abrutsche "," NOT_abrutsche ",1
"17639"," (nicht|nichts|kein|keine|keinen) abrutschen "," NOT_abrutschen "," NOT_abrutschen ",1
"17640"," (nicht|nichts|kein|keine|keinen) abrutsches "," NOT_abrutsches "," NOT_abrutsches ",1
"17641"," (nicht|nichts|kein|keine|keinen) abrutschs "," NOT_abrutschs "," NOT_abrutschs ",1
"17642"," (nicht|nichts|kein|keine|keinen) absackung "," NOT_absackung "," NOT_absackung ",1
"21442"," (nicht|nichts|kein|keine|keinen) absage "," NOT_absage "," NOT_absage ",1
"21443"," (nicht|nichts|kein|keine|keinen) absagen "," NOT_absagen "," NOT_absagen ",1
"2035"," (nicht|nichts|kein|keine|keinen) absatzfähig "," NOT_absatzfähig "," NOT_absatzfähig ",-1
"21444"," (nicht|nichts|kein|keine|keinen) absatzweise "," NOT_absatzweise "," NOT_absatzweise ",1
"21445"," (nicht|nichts|kein|keine|keinen) abschaffen "," NOT_abschaffen "," NOT_abschaffen ",1
"17644"," (nicht|nichts|kein|keine|keinen) abschaffung "," NOT_abschaffung "," NOT_abschaffung ",1
"17645"," (nicht|nichts|kein|keine|keinen) abschaffungen "," NOT_abschaffungen "," NOT_abschaffungen ",1
"21478"," (nicht|nichts|kein|keine|keinen) abschälen "," NOT_abschälen "," NOT_abschälen ",1
"21446"," (nicht|nichts|kein|keine|keinen) abschalten "," NOT_abschalten "," NOT_abschalten ",1
"17646"," (nicht|nichts|kein|keine|keinen) abschaltung "," NOT_abschaltung "," NOT_abschaltung ",1
"2039"," (nicht|nichts|kein|keine|keinen) abschätzbar "," NOT_abschätzbar "," NOT_abschätzbar ",-1
"21479"," (nicht|nichts|kein|keine|keinen) abschätzig "," NOT_abschätzig "," NOT_abschätzig ",1
"21480"," (nicht|nichts|kein|keine|keinen) abschätzige "," NOT_abschätzige "," NOT_abschätzige ",1
"21481"," (nicht|nichts|kein|keine|keinen) abschätzigem "," NOT_abschätzigem "," NOT_abschätzigem ",1
"21482"," (nicht|nichts|kein|keine|keinen) abschätzigen "," NOT_abschätzigen "," NOT_abschätzigen ",1
"21483"," (nicht|nichts|kein|keine|keinen) abschätziger "," NOT_abschätziger "," NOT_abschätziger ",1
"21484"," (nicht|nichts|kein|keine|keinen) abschätzigere "," NOT_abschätzigere "," NOT_abschätzigere ",1
"21485"," (nicht|nichts|kein|keine|keinen) abschätzigerem "," NOT_abschätzigerem "," NOT_abschätzigerem ",1
"21486"," (nicht|nichts|kein|keine|keinen) abschätzigeren "," NOT_abschätzigeren "," NOT_abschätzigeren ",1
"21487"," (nicht|nichts|kein|keine|keinen) abschätzigerer "," NOT_abschätzigerer "," NOT_abschätzigerer ",1
"21488"," (nicht|nichts|kein|keine|keinen) abschätzigeres "," NOT_abschätzigeres "," NOT_abschätzigeres ",1
"21489"," (nicht|nichts|kein|keine|keinen) abschätziges "," NOT_abschätziges "," NOT_abschätziges ",1
"21490"," (nicht|nichts|kein|keine|keinen) abschätzigst "," NOT_abschätzigst "," NOT_abschätzigst ",1
"21491"," (nicht|nichts|kein|keine|keinen) abschätzigste "," NOT_abschätzigste "," NOT_abschätzigste ",1
"21492"," (nicht|nichts|kein|keine|keinen) abschätzigstem "," NOT_abschätzigstem "," NOT_abschätzigstem ",1
"21493"," (nicht|nichts|kein|keine|keinen) abschätzigsten "," NOT_abschätzigsten "," NOT_abschätzigsten ",1
"21494"," (nicht|nichts|kein|keine|keinen) abschätzigster "," NOT_abschätzigster "," NOT_abschätzigster ",1
"21495"," (nicht|nichts|kein|keine|keinen) abschätzigstes "," NOT_abschätzigstes "," NOT_abschätzigstes ",1
"17661"," (nicht|nichts|kein|keine|keinen) abschätzung "," NOT_abschätzung "," NOT_abschätzung ",1
"17647"," (nicht|nichts|kein|keine|keinen) abschaum "," NOT_abschaum "," NOT_abschaum ",1
"2036"," (nicht|nichts|kein|keine|keinen) abscheiden "," NOT_abscheiden "," NOT_abscheiden ",-1
"17648"," (nicht|nichts|kein|keine|keinen) abscheu "," NOT_abscheu "," NOT_abscheu ",1
"21447"," (nicht|nichts|kein|keine|keinen) abscheuern "," NOT_abscheuern "," NOT_abscheuern ",1
"21448"," (nicht|nichts|kein|keine|keinen) abscheuerregend "," NOT_abscheuerregend "," NOT_abscheuerregend ",1
"21449"," (nicht|nichts|kein|keine|keinen) abscheulich "," NOT_abscheulich "," NOT_abscheulich ",1
